Lea State,LEA,School State,School,ID,Year,Category,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),LEP
VA,BUCHANAN CO PBLC SCHS,VA,HURLEY HIGH,510051000200,2015,Taking AP tests for some AP courses taken,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
VA,BUCHANAN CO PBLC SCHS,VA,HURLEY HIGH,510051000200,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VA,BUCHANAN CO PBLC SCHS,VA,HURLEY HIGH,510051000200,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,BUCHANAN CO PBLC SCHS,VA,HURLEY HIGH,510051000200,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,BUCHANAN CO PBLC SCHS,VA,HURLEY HIGH,510051000200,2015,Total Enrollment (Secondary Schools),0.00,0.00,0.00,0.00,0.01,0.99,0.00,1.00,0.17,0.00
VA,BUCHANAN CO PBLC SCHS,VA,TWIN VALLEY HIGH,510051001947,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,BUCHANAN CO PBLC SCHS,VA,TWIN VALLEY HIGH,510051001947,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,BUCHANAN CO PBLC SCHS,VA,TWIN VALLEY HIGH,510051001947,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,BUCHANAN CO PBLC SCHS,VA,TWIN VALLEY HIGH,510051001947,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,BUCHANAN CO PBLC SCHS,VA,TWIN VALLEY HIGH,510051001947,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,BUCHANAN CO PBLC SCHS,VA,TWIN VALLEY HIGH,510051001947,2015,Total Enrollment (Secondary Schools),0.00,0.00,0.00,0.00,0.02,0.98,0.00,1.00,0.10,0.00
VA,BUCKINGHAM CO PBLC SCHS,VA,BUCKINGHAM COUNTY HIGH,510054000210,2015,Enrollment in AP classes,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
VA,BUCKINGHAM CO PBLC SCHS,VA,BUCKINGHAM COUNTY HIGH,510054000210,2015,Taking AP tests for some AP courses taken,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
VA,BUCKINGHAM CO PBLC SCHS,VA,BUCKINGHAM COUNTY HIGH,510054000210,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VA,BUCKINGHAM CO PBLC SCHS,VA,BUCKINGHAM COUNTY HIGH,510054000210,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,BUCKINGHAM CO PBLC SCHS,VA,BUCKINGHAM COUNTY HIGH,510054000210,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,BUCKINGHAM CO PBLC SCHS,VA,BUCKINGHAM COUNTY HIGH,510054000210,2015,Total Enrollment (Secondary Schools),0.00,0.00,0.00,0.04,0.37,0.54,0.05,1.00,0.13,0.00
VA,FAIRFAX CO PBLC SCHS,VA,ROBINSON SECONDARY,510126000561,2015,Enrollment in AP classes,0.00,0.19,0.00,0.09,0.07,0.60,0.05,1.00,0.03,0.00
VA,FAIRFAX CO PBLC SCHS,VA,ROBINSON SECONDARY,510126000561,2015,Taking AP tests for some AP courses taken,0.00,0.19,0.00,0.10,0.06,0.60,0.05,1.00,0.03,0.00
VA,FAIRFAX CO PBLC SCHS,VA,ROBINSON SECONDARY,510126000561,2015,Students who took AP courses but did not take any AP tests,0.00,0.12,0.00,0.06,0.12,0.65,0.06,1.00,0.00,0.00
VA,FAIRFAX CO PBLC SCHS,VA,ROBINSON SECONDARY,510126000561,2015,Passing some AP tests taken,0,0.21,0,0.07,0.04,0.62,0.06,1.00,0.02,0
VA,FAIRFAX CO PBLC SCHS,VA,ROBINSON SECONDARY,510126000561,2015,Passing no AP tests taken,0,0.16,0,0.13,0.08,0.57,0.05,1.00,0.04,0
VA,FAIRFAX CO PBLC SCHS,VA,ROBINSON SECONDARY,510126000561,2015,Total Enrollment (Secondary Schools),0.00,0.14,0.00,0.14,0.06,0.59,0.06,1.00,0.12,0.03
VA,FAIRFAX CO PBLC SCHS,VA,SOUTH LAKES HIGH,510126000566,2015,Enrollment in AP classes,0.01,0.22,0.00,0.11,0.05,0.54,0.07,1.00,0.05,0.00
VA,FAIRFAX CO PBLC SCHS,VA,SOUTH LAKES HIGH,510126000566,2015,Taking AP tests for some AP courses taken,0.01,0.22,0.00,0.11,0.05,0.54,0.07,1.00,0.05,0.00
VA,FAIRFAX CO PBLC SCHS,VA,SOUTH LAKES HIGH,510126000566,2015,Students who took AP courses but did not take any AP tests,0.00,0.17,0.00,0.17,0.33,0.33,0.00,1.00,0.00,0.00
VA,FAIRFAX CO PBLC SCHS,VA,SOUTH LAKES HIGH,510126000566,2015,Passing some AP tests taken,0,0.18,0,0.12,0,0.61,0.09,1.00,0,0
VA,FAIRFAX CO PBLC SCHS,VA,SOUTH LAKES HIGH,510126000566,2015,Passing no AP tests taken,0,0.26,0,0.19,0.09,0.47,0,1.00,0,0
VA,FAIRFAX CO PBLC SCHS,VA,SOUTH LAKES HIGH,510126000566,2015,Total Enrollment (Secondary Schools),0.00,0.12,0.00,0.24,0.13,0.44,0.07,1.00,0.17,0.10
VA,FAIRFAX CO PBLC SCHS,VA,INTERAGENCY ALT. SEC. CTR,510126000572,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,INTERAGENCY ALT. SEC. CTR,510126000572,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,INTERAGENCY ALT. SEC. CTR,510126000572,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,INTERAGENCY ALT. SEC. CTR,510126000572,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,INTERAGENCY ALT. SEC. CTR,510126000572,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,INTERAGENCY ALT. SEC. CTR,510126000572,2015,Total Enrollment (Secondary Schools),0.01,0.05,0.00,0.39,0.18,0.33,0.03,1.00,0.44,0.12
VA,ISLE OF WIGHT CO PBLC SCHS,VA,SMITHFIELD HIGH,510201000875,2015,Enrollment in AP classes,0.01,0.02,0.00,0.03,0.12,0.78,0.04,1.00,0.01,0.00
VA,ISLE OF WIGHT CO PBLC SCHS,VA,SMITHFIELD HIGH,510201000875,2015,Taking AP tests for some AP courses taken,0.00,0.02,0.00,0.03,0.12,0.78,0.04,1.00,0.01,0.00
VA,ISLE OF WIGHT CO PBLC SCHS,VA,SMITHFIELD HIGH,510201000875,2015,Students who took AP courses but did not take any AP tests,0.17,0.00,0.00,0.17,0.33,0.33,0.00,1.00,0.00,0.00
VA,ISLE OF WIGHT CO PBLC SCHS,VA,SMITHFIELD HIGH,510201000875,2015,Passing some AP tests taken,0,0.05,0,0,0.11,0.80,0.04,1.00,0,0
VA,ISLE OF WIGHT CO PBLC SCHS,VA,SMITHFIELD HIGH,510201000875,2015,Passing no AP tests taken,0,0,0,0.06,0.14,0.80,0,1.00,0,0
VA,ISLE OF WIGHT CO PBLC SCHS,VA,SMITHFIELD HIGH,510201000875,2015,Total Enrollment (Secondary Schools),0.00,0.01,0.00,0.04,0.32,0.59,0.04,1.00,0.10,0.01
VA,ISLE OF WIGHT CO PBLC SCHS,VA,WINDSOR HIGH,510201000877,2015,Enrollment in AP classes,0.02,0.05,0.00,0.02,0.10,0.75,0.05,1.00,0.05,0.00
VA,ISLE OF WIGHT CO PBLC SCHS,VA,WINDSOR HIGH,510201000877,2015,Taking AP tests for some AP courses taken,0.03,0.05,0.00,0.03,0.10,0.74,0.05,1.00,0.05,0.00
VA,ISLE OF WIGHT CO PBLC SCHS,VA,WINDSOR HIGH,510201000877,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
VA,ISLE OF WIGHT CO PBLC SCHS,VA,WINDSOR HIGH,510201000877,2015,Passing some AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,ISLE OF WIGHT CO PBLC SCHS,VA,WINDSOR HIGH,510201000877,2015,Passing no AP tests taken,0,0,0,0,0.17,0.83,0,1.00,0,0
VA,ISLE OF WIGHT CO PBLC SCHS,VA,WINDSOR HIGH,510201000877,2015,Total Enrollment (Secondary Schools),0.00,0.01,0.00,0.02,0.23,0.72,0.01,1.00,0.14,0.01
VA,KING AND QUEEN CO PBLC SCHS,VA,CENTRAL HIGH,510207000878,2015,Enrollment in AP classes,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
VA,KING AND QUEEN CO PBLC SCHS,VA,CENTRAL HIGH,510207000878,2015,Taking AP tests for some AP courses taken,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VA,KING AND QUEEN CO PBLC SCHS,VA,CENTRAL HIGH,510207000878,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
VA,KING AND QUEEN CO PBLC SCHS,VA,CENTRAL HIGH,510207000878,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,KING AND QUEEN CO PBLC SCHS,VA,CENTRAL HIGH,510207000878,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,KING AND QUEEN CO PBLC SCHS,VA,CENTRAL HIGH,510207000878,2015,Total Enrollment (Secondary Schools),0.01,0.00,0.00,0.02,0.39,0.56,0.03,1.00,0.18,0.01
VA,PITTSYLVANIA CO PBLC SCHS,VA,PITTSYLVANIA VOC.-TECH. CTR.,510294001856,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,PITTSYLVANIA CO PBLC SCHS,VA,PITTSYLVANIA VOC.-TECH. CTR.,510294001856,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,PITTSYLVANIA CO PBLC SCHS,VA,PITTSYLVANIA VOC.-TECH. CTR.,510294001856,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,PITTSYLVANIA CO PBLC SCHS,VA,PITTSYLVANIA VOC.-TECH. CTR.,510294001856,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,PITTSYLVANIA CO PBLC SCHS,VA,PITTSYLVANIA VOC.-TECH. CTR.,510294001856,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,PITTSYLVANIA CO PBLC SCHS,VA,PITTSYLVANIA VOC.-TECH. CTR.,510294001856,2015,Total Enrollment (Secondary Schools),0.00,0.00,0.00,0.03,0.22,0.75,0.00,1.00,0.13,0.02
VA,POQUOSON CITY PBLC SCHS,VA,POQUOSON HIGH,510298001231,2015,Enrollment in AP classes,0.00,0.07,0.01,0.02,0.00,0.88,0.01,1.00,0.00,0.01
VA,POQUOSON CITY PBLC SCHS,VA,POQUOSON HIGH,510298001231,2015,Taking AP tests for some AP courses taken,0.00,0.07,0.01,0.02,0.00,0.88,0.01,1.00,0.00,0.01
VA,POQUOSON CITY PBLC SCHS,VA,POQUOSON HIGH,510298001231,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VA,POQUOSON CITY PBLC SCHS,VA,POQUOSON HIGH,510298001231,2015,Passing some AP tests taken,0,0.07,0,0,0,0.93,0,1.00,0,0
VA,POQUOSON CITY PBLC SCHS,VA,POQUOSON HIGH,510298001231,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,POQUOSON CITY PBLC SCHS,VA,POQUOSON HIGH,510298001231,2015,Total Enrollment (Secondary Schools),0.01,0.04,0.01,0.02,0.01,0.90,0.02,1.00,0.10,0.01
VA,PORTSMOUTH CITY PBLC SCHS,VA,CHURCHLAND HIGH,510300000375,2015,Enrollment in AP classes,0.00,0.00,0.00,0.03,0.35,0.56,0.06,1.00,0.00,0.00
VA,PORTSMOUTH CITY PBLC SCHS,VA,CHURCHLAND HIGH,510300000375,2015,Taking AP tests for some AP courses taken,0.00,0.00,0.00,0.03,0.34,0.57,0.06,1.00,0.00,0.00
VA,PORTSMOUTH CITY PBLC SCHS,VA,CHURCHLAND HIGH,510300000375,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.50,0.50,0.00,1.00,0.00,0.00
VA,PORTSMOUTH CITY PBLC SCHS,VA,CHURCHLAND HIGH,510300000375,2015,Passing some AP tests taken,0,0,0,0,0.38,0.62,0,1.00,0,0
VA,PORTSMOUTH CITY PBLC SCHS,VA,CHURCHLAND HIGH,510300000375,2015,Passing no AP tests taken,0,0,0,0,0.46,0.54,0,1.00,0,0
VA,PORTSMOUTH CITY PBLC SCHS,VA,CHURCHLAND HIGH,510300000375,2015,Total Enrollment (Secondary Schools),0.00,0.00,0.00,0.03,0.66,0.25,0.05,1.00,0.09,0.00
VA,SPOTSYLVANIA CO PBLC SCHS,VA,COURTHOUSE ACADEMY PRGM.,510364002749,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,SPOTSYLVANIA CO PBLC SCHS,VA,COURTHOUSE ACADEMY PRGM.,510364002749,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,SPOTSYLVANIA CO PBLC SCHS,VA,COURTHOUSE ACADEMY PRGM.,510364002749,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,SPOTSYLVANIA CO PBLC SCHS,VA,COURTHOUSE ACADEMY PRGM.,510364002749,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,SPOTSYLVANIA CO PBLC SCHS,VA,COURTHOUSE ACADEMY PRGM.,510364002749,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,SPOTSYLVANIA CO PBLC SCHS,VA,COURTHOUSE ACADEMY PRGM.,510364002749,2015,Total Enrollment (Secondary Schools),0.00,0.00,0.00,0.00,0.00,0.64,0.36,1.00,1.00,0.00
VA,SPOTSYLVANIA CO PBLC SCHS,VA,JOHN J. WRIGHT ED. AND CULTURAL CTR.,510364002793,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,SPOTSYLVANIA CO PBLC SCHS,VA,JOHN J. WRIGHT ED. AND CULTURAL CTR.,510364002793,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,SPOTSYLVANIA CO PBLC SCHS,VA,JOHN J. WRIGHT ED. AND CULTURAL CTR.,510364002793,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,SPOTSYLVANIA CO PBLC SCHS,VA,JOHN J. WRIGHT ED. AND CULTURAL CTR.,510364002793,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,SPOTSYLVANIA CO PBLC SCHS,VA,JOHN J. WRIGHT ED. AND CULTURAL CTR.,510364002793,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,SPOTSYLVANIA CO PBLC SCHS,VA,JOHN J. WRIGHT ED. AND CULTURAL CTR.,510364002793,2015,Total Enrollment (Secondary Schools),0.00,0.00,0.00,0.13,0.34,0.42,0.11,1.00,0.18,0.00
VA,SPOTSYLVANIA CO PBLC SCHS,VA,GATEWAY ACADEMY,510364002821,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,SPOTSYLVANIA CO PBLC SCHS,VA,GATEWAY ACADEMY,510364002821,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,SPOTSYLVANIA CO PBLC SCHS,VA,GATEWAY ACADEMY,510364002821,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,SPOTSYLVANIA CO PBLC SCHS,VA,GATEWAY ACADEMY,510364002821,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,SPOTSYLVANIA CO PBLC SCHS,VA,GATEWAY ACADEMY,510364002821,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,SPOTSYLVANIA CO PBLC SCHS,VA,GATEWAY ACADEMY,510364002821,2015,Total Enrollment (Secondary Schools),0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0,0.00
VA,ALT ED PRGM/BEHAV DISORD YOUTH/MONTGOMERY,VA,ALTERN ED PRGM/BEHAV DISORD YOUTH/MONTGOMERY,510007802353,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,ALT ED PRGM/BEHAV DISORD YOUTH/MONTGOMERY,VA,ALTERN ED PRGM/BEHAV DISORD YOUTH/MONTGOMERY,510007802353,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,ALT ED PRGM/BEHAV DISORD YOUTH/MONTGOMERY,VA,ALTERN ED PRGM/BEHAV DISORD YOUTH/MONTGOMERY,510007802353,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,ALT ED PRGM/BEHAV DISORD YOUTH/MONTGOMERY,VA,ALTERN ED PRGM/BEHAV DISORD YOUTH/MONTGOMERY,510007802353,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,ALT ED PRGM/BEHAV DISORD YOUTH/MONTGOMERY,VA,ALTERN ED PRGM/BEHAV DISORD YOUTH/MONTGOMERY,510007802353,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,ALT ED PRGM/BEHAV DISORD YOUTH/MONTGOMERY,VA,ALTERN ED PRGM/BEHAV DISORD YOUTH/MONTGOMERY,510007802353,2015,Total Enrollment (Secondary Schools),0.00,0.00,0.00,0.02,0.16,0.80,0.02,1.00,0.20,0.02
VA,REGIONAL ALTERNATIVE/PITTSLVANIA CO,VA,REGIONAL ALTERNATIVE/PITTSLVANIA CO,510008002355,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL ALTERNATIVE/PITTSLVANIA CO,VA,REGIONAL ALTERNATIVE/PITTSLVANIA CO,510008002355,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL ALTERNATIVE/PITTSLVANIA CO,VA,REGIONAL ALTERNATIVE/PITTSLVANIA CO,510008002355,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL ALTERNATIVE/PITTSLVANIA CO,VA,REGIONAL ALTERNATIVE/PITTSLVANIA CO,510008002355,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL ALTERNATIVE/PITTSLVANIA CO,VA,REGIONAL ALTERNATIVE/PITTSLVANIA CO,510008002355,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL ALTERNATIVE/PITTSLVANIA CO,VA,REGIONAL ALTERNATIVE/PITTSLVANIA CO,510008002355,2015,Total Enrollment (Secondary Schools),0.00,0.00,0.00,0.00,0.42,0.55,0.03,1.00,0.25,0.00
VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,510008202373,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,510008202373,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,510008202373,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,510008202373,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,510008202373,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,510008202373,2015,Total Enrollment (Secondary Schools),0.00,0.00,0.00,0.03,0.11,0.79,0.06,1.00,0.37,0.03
VA,CHESAPEAKE CITY PBLC SCHS,VA,WESTERN BRANCH HIGH,510081000312,2015,Enrollment in AP classes,0.00,0.07,0.00,0.06,0.18,0.63,0.07,1.00,0.01,0.00
VA,CHESAPEAKE CITY PBLC SCHS,VA,WESTERN BRANCH HIGH,510081000312,2015,Taking AP tests for some AP courses taken,0.00,0.08,0.00,0.05,0.13,0.68,0.06,1.00,0.01,0.00
VA,CHESAPEAKE CITY PBLC SCHS,VA,WESTERN BRANCH HIGH,510081000312,2015,Students who took AP courses but did not take any AP tests,0.00,0.03,0.00,0.14,0.32,0.45,0.06,1.00,0.03,0.00
VA,CHESAPEAKE CITY PBLC SCHS,VA,WESTERN BRANCH HIGH,510081000312,2015,Passing some AP tests taken,0,0.10,0,0.05,0.09,0.69,0.07,1.00,0,0
VA,CHESAPEAKE CITY PBLC SCHS,VA,WESTERN BRANCH HIGH,510081000312,2015,Passing no AP tests taken,0,0,0,0,0.27,0.65,0.08,1.00,0,0
VA,CHESAPEAKE CITY PBLC SCHS,VA,WESTERN BRANCH HIGH,510081000312,2015,Total Enrollment (Secondary Schools),0.00,0.03,0.00,0.05,0.42,0.45,0.05,1.00,0.16,0.01
VA,CHESAPEAKE CITY PBLC SCHS,VA,HICKORY HIGH,510081001482,2015,Enrollment in AP classes,0.00,0.03,0.01,0.09,0.02,0.80,0.05,1.00,0.02,0.00
VA,CHESAPEAKE CITY PBLC SCHS,VA,HICKORY HIGH,510081001482,2015,Taking AP tests for some AP courses taken,0.01,0.03,0.01,0.09,0.01,0.81,0.04,1.00,0.02,0.00
VA,CHESAPEAKE CITY PBLC SCHS,VA,HICKORY HIGH,510081001482,2015,Students who took AP courses but did not take any AP tests,0.00,0.03,0.02,0.08,0.02,0.76,0.10,1.00,0.02,0.00
VA,CHESAPEAKE CITY PBLC SCHS,VA,HICKORY HIGH,510081001482,2015,Passing some AP tests taken,0,0.03,0,0.08,0.01,0.84,0.04,1.00,0.01,0
VA,CHESAPEAKE CITY PBLC SCHS,VA,HICKORY HIGH,510081001482,2015,Passing no AP tests taken,0,0,0,0.13,0,0.79,0.08,1.00,0,0
VA,CHESAPEAKE CITY PBLC SCHS,VA,HICKORY HIGH,510081001482,2015,Total Enrollment (Secondary Schools),0.00,0.02,0.00,0.06,0.06,0.81,0.05,1.00,0.14,0.00
VA,CHESAPEAKE CITY PBLC SCHS,VA,DEEP CREEK HIGH,510081001832,2015,Enrollment in AP classes,0.00,0.05,0.00,0.07,0.22,0.58,0.08,1.00,0.00,0.00
VA,CHESAPEAKE CITY PBLC SCHS,VA,DEEP CREEK HIGH,510081001832,2015,Taking AP tests for some AP courses taken,0.00,0.11,0.00,0.08,0.18,0.52,0.11,1.00,0.00,0.00
VA,CHESAPEAKE CITY PBLC SCHS,VA,DEEP CREEK HIGH,510081001832,2015,Students who took AP courses but did not take any AP tests,0.00,0.02,0.00,0.06,0.26,0.59,0.06,1.00,0.00,0.00
VA,CHESAPEAKE CITY PBLC SCHS,VA,DEEP CREEK HIGH,510081001832,2015,Passing some AP tests taken,0,0.15,0,0,0,0.85,0,1.00,0,0
VA,CHESAPEAKE CITY PBLC SCHS,VA,DEEP CREEK HIGH,510081001832,2015,Passing no AP tests taken,0,0.08,0,0.08,0.29,0.47,0.08,1.00,0,0
VA,CHESAPEAKE CITY PBLC SCHS,VA,DEEP CREEK HIGH,510081001832,2015,Total Enrollment (Secondary Schools),0.00,0.02,0.00,0.08,0.42,0.41,0.06,1.00,0.15,0.01
VA,FAUQUIER CO PBLC SCHS,VA,FAUQUIER HIGH,510132000607,2015,Enrollment in AP classes,0.01,0.02,0.00,0.09,0.04,0.80,0.05,1.00,0.01,0.00
VA,FAUQUIER CO PBLC SCHS,VA,FAUQUIER HIGH,510132000607,2015,Taking AP tests for some AP courses taken,0.01,0.02,0.00,0.09,0.04,0.80,0.05,1.00,0.01,0.00
VA,FAUQUIER CO PBLC SCHS,VA,FAUQUIER HIGH,510132000607,2015,Students who took AP courses but did not take any AP tests,0.00,0.18,0.00,0.00,0.18,0.45,0.18,1.00,0.18,0.00
VA,FAUQUIER CO PBLC SCHS,VA,FAUQUIER HIGH,510132000607,2015,Passing some AP tests taken,0,0,0,0.05,0,0.87,0.07,1.00,0,0
VA,FAUQUIER CO PBLC SCHS,VA,FAUQUIER HIGH,510132000607,2015,Passing no AP tests taken,0,0.02,0,0.12,0.06,0.78,0.02,1.00,0,0
VA,FAUQUIER CO PBLC SCHS,VA,FAUQUIER HIGH,510132000607,2015,Total Enrollment (Secondary Schools),0.00,0.02,0.00,0.11,0.09,0.72,0.04,1.00,0.11,0.04
VA,FAUQUIER CO PBLC SCHS,VA,LIBERTY HIGH,510132000854,2015,Enrollment in AP classes,0.01,0.03,0.01,0.12,0.08,0.72,0.04,1.00,0.02,0.01
VA,FAUQUIER CO PBLC SCHS,VA,LIBERTY HIGH,510132000854,2015,Taking AP tests for some AP courses taken,0.01,0.03,0.01,0.10,0.07,0.74,0.04,1.00,0.02,0.01
VA,FAUQUIER CO PBLC SCHS,VA,LIBERTY HIGH,510132000854,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.40,0.20,0.40,0.00,1.00,0.00,0.00
VA,FAUQUIER CO PBLC SCHS,VA,LIBERTY HIGH,510132000854,2015,Passing some AP tests taken,0,0,0,0.09,0,0.91,0,1.00,0,0
VA,FAUQUIER CO PBLC SCHS,VA,LIBERTY HIGH,510132000854,2015,Passing no AP tests taken,0,0.03,0,0.11,0.08,0.70,0.07,1.00,0,0
VA,FAUQUIER CO PBLC SCHS,VA,LIBERTY HIGH,510132000854,2015,Total Enrollment (Secondary Schools),0.01,0.01,0.00,0.14,0.12,0.69,0.03,1.00,0.13,0.03
VA,FAUQUIER CO PBLC SCHS,VA,KETTLE RUN HIGH SCH,510132002785,2015,Enrollment in AP classes,0.00,0.02,0.00,0.05,0.04,0.88,0.02,1.00,0.00,0.00
VA,FAUQUIER CO PBLC SCHS,VA,KETTLE RUN HIGH SCH,510132002785,2015,Taking AP tests for some AP courses taken,0.00,0.02,0.00,0.05,0.03,0.88,0.02,1.00,0.00,0.00
VA,FAUQUIER CO PBLC SCHS,VA,KETTLE RUN HIGH SCH,510132002785,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.33,0.67,0.00,1.00,0.00,0.00
VA,FAUQUIER CO PBLC SCHS,VA,KETTLE RUN HIGH SCH,510132002785,2015,Passing some AP tests taken,0,0.02,0,0.05,0.02,0.91,0,1.00,0,0
VA,FAUQUIER CO PBLC SCHS,VA,KETTLE RUN HIGH SCH,510132002785,2015,Passing no AP tests taken,0,0,0,0.05,0.03,0.90,0.03,1.00,0.03,0
