Lea State,LEA,School State,School,ID,Year,Category,Amount,Full Time Equivalent (FTE),American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
VA,HALIFAX CO PBLC SCHS,VA,CLAYS MILL ELEM,510177000710,2015,Instructional Aides,201328.00,11.50,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,CLAYS MILL ELEM,510177000710,2015,School Administration Staff,0.00,1.00,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,CLAYS MILL ELEM,510177000710,2015,Support Services Staff (for Pupils and for Instructional Staff),0.00,2.00,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,CLAYS MILL ELEM,510177000710,2015,Non-Personnel Expenditures,0.00,,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,CLAYS MILL ELEM,510177000710,2015,Total enrollment,,,2.00,0.00,0.00,10.00,61.00,103.00,2.00,178.00,53.00,4.00,0.00
VA,HALIFAX CO PBLC SCHS,VA,HALIFAX COUNTY MIDDLE,510177000714,2015,Salary Amount for Total Personnel (instructional support services and school administration),1076698.00,,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,HALIFAX COUNTY MIDDLE,510177000714,2015,Salary Amount for Teachers,4336840.00,,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,HALIFAX COUNTY MIDDLE,510177000714,2015,Instructional Aides,479005.00,25.50,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,HALIFAX COUNTY MIDDLE,510177000714,2015,School Administration Staff,296276.00,4.50,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,HALIFAX COUNTY MIDDLE,510177000714,2015,Support Services Staff (for Pupils and for Instructional Staff),301416.00,7.00,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,HALIFAX COUNTY MIDDLE,510177000714,2015,Non-Personnel Expenditures,0.00,,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,HALIFAX COUNTY MIDDLE,510177000714,2015,Total enrollment,,,2.00,7.00,0.00,31.00,514.00,604.00,22.00,1180.00,200.00,49.00,10.00
VA,HENRY CO PBLC SCHS,VA,Center for Community Learning,510192099999,2015,Salary Amount for Total Personnel (instructional support services and school administration),391254.00,,,,,,,,,,,,
VA,HENRY CO PBLC SCHS,VA,Center for Community Learning,510192099999,2015,Salary Amount for Teachers,258025.00,,,,,,,,,,,,
VA,HENRY CO PBLC SCHS,VA,Center for Community Learning,510192099999,2015,Instructional Aides,0.00,0.00,,,,,,,,,,,
VA,HENRY CO PBLC SCHS,VA,Center for Community Learning,510192099999,2015,School Administration Staff,66035.00,1.00,,,,,,,,,,,
VA,HENRY CO PBLC SCHS,VA,Center for Community Learning,510192099999,2015,Support Services Staff (for Pupils and for Instructional Staff),67193.00,2.00,,,,,,,,,,,
VA,HENRY CO PBLC SCHS,VA,Center for Community Learning,510192099999,2015,Non-Personnel Expenditures,4097.00,,,,,,,,,,,,
VA,HENRY CO PBLC SCHS,VA,Center for Community Learning,510192099999,2015,Total enrollment,,,2.00,0.00,0.00,5.00,13.00,34.00,4.00,58.00,14.00,4.00,2.00
VA,HIGHLAND CO PBLC SCHS,VA,HIGHLAND HIGH,510195000862,2015,Salary Amount for Total Personnel (instructional support services and school administration),300929.00,,,,,,,,,,,,
VA,HIGHLAND CO PBLC SCHS,VA,HIGHLAND HIGH,510195000862,2015,Salary Amount for Teachers,103621.00,,,,,,,,,,,,
VA,HIGHLAND CO PBLC SCHS,VA,HIGHLAND HIGH,510195000862,2015,Instructional Aides,66283.00,4.00,,,,,,,,,,,
VA,HIGHLAND CO PBLC SCHS,VA,HIGHLAND HIGH,510195000862,2015,School Administration Staff,103621.00,2.00,,,,,,,,,,,
VA,HIGHLAND CO PBLC SCHS,VA,HIGHLAND HIGH,510195000862,2015,Support Services Staff (for Pupils and for Instructional Staff),131025.00,4.50,,,,,,,,,,,
VA,HIGHLAND CO PBLC SCHS,VA,HIGHLAND HIGH,510195000862,2015,Non-Personnel Expenditures,79149.00,,,,,,,,,,,,
VA,HIGHLAND CO PBLC SCHS,VA,HIGHLAND HIGH,510195000862,2015,Total enrollment,,,0.00,0.00,0.00,4.00,0.00,106.00,0.00,110.00,20.00,4.00,2.00
VA,HIGHLAND CO PBLC SCHS,VA,HIGHLAND ELEM,510195000861,2015,Salary Amount for Total Personnel (instructional support services and school administration),247814.00,,,,,,,,,,,,
VA,HIGHLAND CO PBLC SCHS,VA,HIGHLAND ELEM,510195000861,2015,Salary Amount for Teachers,596951.00,,,,,,,,,,,,
VA,HIGHLAND CO PBLC SCHS,VA,HIGHLAND ELEM,510195000861,2015,Instructional Aides,23876.00,2.00,,,,,,,,,,,
VA,HIGHLAND CO PBLC SCHS,VA,HIGHLAND ELEM,510195000861,2015,School Administration Staff,92913.00,2.00,,,,,,,,,,,
VA,HIGHLAND CO PBLC SCHS,VA,HIGHLAND ELEM,510195000861,2015,Support Services Staff (for Pupils and for Instructional Staff),131025.00,4.50,,,,,,,,,,,
VA,HIGHLAND CO PBLC SCHS,VA,HIGHLAND ELEM,510195000861,2015,Non-Personnel Expenditures,72848.00,,,,,,,,,,,,
VA,HIGHLAND CO PBLC SCHS,VA,HIGHLAND ELEM,510195000861,2015,Total enrollment,,,0.00,0.00,0.00,0.00,0.00,103.00,4.00,107.00,23.00,0.00,0.00
VA,HOPEWELL CITY PBLC SCHS,VA,DUPONT ELEM,510198000866,2015,Salary Amount for Total Personnel (instructional support services and school administration),3123054.00,,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,DUPONT ELEM,510198000866,2015,Salary Amount for Teachers,2450469.00,,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,DUPONT ELEM,510198000866,2015,Instructional Aides,236139.00,13.00,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,DUPONT ELEM,510198000866,2015,School Administration Staff,221388.00,5.00,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,DUPONT ELEM,510198000866,2015,Support Services Staff (for Pupils and for Instructional Staff),215058.00,4.00,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,DUPONT ELEM,510198000866,2015,Non-Personnel Expenditures,126637.00,,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,DUPONT ELEM,510198000866,2015,Total enrollment,,,4.00,7.00,2.00,85.00,319.00,220.00,49.00,686.00,80.00,7.00,31.00
VA,HOPEWELL CITY PBLC SCHS,VA,WOODLAWN PRE-SCHOOL LRNG CTR.,510198002279,2015,Salary Amount for Total Personnel (instructional support services and school administration),1356720.00,,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,WOODLAWN PRE-SCHOOL LRNG CTR.,510198002279,2015,Salary Amount for Teachers,894686.00,,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,WOODLAWN PRE-SCHOOL LRNG CTR.,510198002279,2015,Instructional Aides,278495.00,18.00,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,WOODLAWN PRE-SCHOOL LRNG CTR.,510198002279,2015,School Administration Staff,183538.00,4.00,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,WOODLAWN PRE-SCHOOL LRNG CTR.,510198002279,2015,Support Services Staff (for Pupils and for Instructional Staff),0.00,0.00,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,WOODLAWN PRE-SCHOOL LRNG CTR.,510198002279,2015,Non-Personnel Expenditures,133796.00,,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,WOODLAWN PRE-SCHOOL LRNG CTR.,510198002279,2015,Total enrollment,,,0.00,2.00,0.00,31.00,214.00,52.00,19.00,318.00,47.00,0.00,0.00
VA,HOPEWELL CITY PBLC SCHS,VA,CARTER G. WOODSON MIDDLE,510198000865,2015,Salary Amount for Total Personnel (instructional support services and school administration),5420374.00,,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,CARTER G. WOODSON MIDDLE,510198000865,2015,Salary Amount for Teachers,4454446.00,,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,CARTER G. WOODSON MIDDLE,510198000865,2015,Instructional Aides,138561.00,7.00,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,CARTER G. WOODSON MIDDLE,510198000865,2015,School Administration Staff,557012.00,11.00,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,CARTER G. WOODSON MIDDLE,510198000865,2015,Support Services Staff (for Pupils and for Instructional Staff),270355.00,5.50,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,CARTER G. WOODSON MIDDLE,510198000865,2015,Non-Personnel Expenditures,177724.00,,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,CARTER G. WOODSON MIDDLE,510198000865,2015,Total enrollment,,,4.00,4.00,2.00,79.00,535.00,223.00,40.00,887.00,122.00,13.00,22.00
VA,HOPEWELL CITY PBLC SCHS,VA,HARRY E. JAMES ELEM,510198000357,2015,Salary Amount for Total Personnel (instructional support services and school administration),3218983.00,,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,HARRY E. JAMES ELEM,510198000357,2015,Salary Amount for Teachers,2468472.00,,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,HARRY E. JAMES ELEM,510198000357,2015,Instructional Aides,334957.00,16.00,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,HARRY E. JAMES ELEM,510198000357,2015,School Administration Staff,205490.00,5.00,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,HARRY E. JAMES ELEM,510198000357,2015,Support Services Staff (for Pupils and for Instructional Staff),210063.00,4.00,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,HARRY E. JAMES ELEM,510198000357,2015,Non-Personnel Expenditures,137298.00,,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,HARRY E. JAMES ELEM,510198000357,2015,Total enrollment,,,2.00,0.00,0.00,61.00,427.00,103.00,52.00,645.00,113.00,10.00,28.00
VA,HOPEWELL CITY PBLC SCHS,VA,HOPEWELL HIGH,510198000867,2015,Salary Amount for Total Personnel (instructional support services and school administration),4561395.00,,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,HOPEWELL HIGH,510198000867,2015,Salary Amount for Teachers,3300945.00,,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,HOPEWELL HIGH,510198000867,2015,Instructional Aides,188719.00,10.00,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,HOPEWELL HIGH,510198000867,2015,School Administration Staff,619394.00,13.00,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,HOPEWELL HIGH,510198000867,2015,Support Services Staff (for Pupils and for Instructional Staff),452336.00,8.00,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,HOPEWELL HIGH,510198000867,2015,Non-Personnel Expenditures,207869.00,,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,HOPEWELL HIGH,510198000867,2015,Total enrollment,,,4.00,4.00,2.00,85.00,613.00,376.00,67.00,1151.00,188.00,25.00,16.00
VA,HOPEWELL CITY PBLC SCHS,VA,PATRICK COPELAND ELEM,510198000870,2015,Salary Amount for Total Personnel (instructional support services and school administration),3152314.00,,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,PATRICK COPELAND ELEM,510198000870,2015,Salary Amount for Teachers,2433550.00,,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,PATRICK COPELAND ELEM,510198000870,2015,Instructional Aides,281417.00,13.00,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,PATRICK COPELAND ELEM,510198000870,2015,School Administration Staff,214174.00,5.00,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,PATRICK COPELAND ELEM,510198000870,2015,Support Services Staff (for Pupils and for Instructional Staff),223173.00,4.00,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,PATRICK COPELAND ELEM,510198000870,2015,Non-Personnel Expenditures,140865.00,,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,PATRICK COPELAND ELEM,510198000870,2015,Total enrollment,,,7.00,2.00,2.00,49.00,319.00,211.00,43.00,633.00,83.00,10.00,19.00
VA,HOPEWELL CITY PBLC SCHS,VA,WOODLAWN LEARNING CTR.,510198001235,2015,Salary Amount for Total Personnel (instructional support services and school administration),98755.00,,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,WOODLAWN LEARNING CTR.,510198001235,2015,Salary Amount for Teachers,98755.00,,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,WOODLAWN LEARNING CTR.,510198001235,2015,Instructional Aides,0.00,0.00,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,WOODLAWN LEARNING CTR.,510198001235,2015,School Administration Staff,0.00,0.00,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,WOODLAWN LEARNING CTR.,510198001235,2015,Support Services Staff (for Pupils and for Instructional Staff),0.00,0.00,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,WOODLAWN LEARNING CTR.,510198001235,2015,Non-Personnel Expenditures,2603.00,,,,,,,,,,,,
VA,HOPEWELL CITY PBLC SCHS,VA,WOODLAWN LEARNING CTR.,510198001235,2015,Total enrollment,,,0.00,0.00,0.00,0.00,2.00,0.00,2.00,4.00,<=2,0.00,0.00
VA,ISLE OF WIGHT CO PBLC SCHS,VA,SMITHFIELD MIDDLE,510201000874,2015,Salary Amount for Total Personnel (instructional support services and school administration),2669450.00,,,,,,,,,,,,
VA,ISLE OF WIGHT CO PBLC SCHS,VA,SMITHFIELD MIDDLE,510201000874,2015,Salary Amount for Teachers,2232587.00,,,,,,,,,,,,
VA,ISLE OF WIGHT CO PBLC SCHS,VA,SMITHFIELD MIDDLE,510201000874,2015,Instructional Aides,134385.00,6.00,,,,,,,,,,,
VA,ISLE OF WIGHT CO PBLC SCHS,VA,SMITHFIELD MIDDLE,510201000874,2015,School Administration Staff,143200.00,2.00,,,,,,,,,,,
VA,ISLE OF WIGHT CO PBLC SCHS,VA,SMITHFIELD MIDDLE,510201000874,2015,Support Services Staff (for Pupils and for Instructional Staff),159277.00,5.00,,,,,,,,,,,
VA,ISLE OF WIGHT CO PBLC SCHS,VA,SMITHFIELD MIDDLE,510201000874,2015,Non-Personnel Expenditures,230326.00,,,,,,,,,,,,
VA,ISLE OF WIGHT CO PBLC SCHS,VA,SMITHFIELD MIDDLE,510201000874,2015,Total enrollment,,,2.00,13.00,2.00,13.00,190.00,364.00,22.00,606.00,80.00,52.00,4.00
VA,ISLE OF WIGHT CO PBLC SCHS,VA,WESTSIDE ELEM,510201002444,2015,Salary Amount for Total Personnel (instructional support services and school administration),68.00,,,,,,,,,,,,
VA,ISLE OF WIGHT CO PBLC SCHS,VA,WESTSIDE ELEM,510201002444,2015,Salary Amount for Teachers,2814458.00,,,,,,,,,,,,
VA,ISLE OF WIGHT CO PBLC SCHS,VA,WESTSIDE ELEM,510201002444,2015,Instructional Aides,152386.00,7.00,,,,,,,,,,,
VA,ISLE OF WIGHT CO PBLC SCHS,VA,WESTSIDE ELEM,510201002444,2015,School Administration Staff,215059.00,3.00,,,,,,,,,,,
VA,ISLE OF WIGHT CO PBLC SCHS,VA,WESTSIDE ELEM,510201002444,2015,Support Services Staff (for Pupils and for Instructional Staff),143752.00,5.00,,,,,,,,,,,
VA,ISLE OF WIGHT CO PBLC SCHS,VA,WESTSIDE ELEM,510201002444,2015,Non-Personnel Expenditures,282507.00,,,,,,,,,,,,
VA,ISLE OF WIGHT CO PBLC SCHS,VA,WESTSIDE ELEM,510201002444,2015,Total enrollment,,,7.00,13.00,2.00,19.00,208.00,496.00,40.00,785.00,98.00,91.00,7.00
VA,ISLE OF WIGHT CO PBLC SCHS,VA,GEORGIE D. TYLER MIDDLE,510201000906,2015,Salary Amount for Total Personnel (instructional support services and school administration),1880350.00,,,,,,,,,,,,
VA,ISLE OF WIGHT CO PBLC SCHS,VA,GEORGIE D. TYLER MIDDLE,510201000906,2015,Salary Amount for Teachers,1604042.00,,,,,,,,,,,,
VA,ISLE OF WIGHT CO PBLC SCHS,VA,GEORGIE D. TYLER MIDDLE,510201000906,2015,Instructional Aides,95452.00,5.00,,,,,,,,,,,
VA,ISLE OF WIGHT CO PBLC SCHS,VA,GEORGIE D. TYLER MIDDLE,510201000906,2015,School Administration Staff,80000.00,1.00,,,,,,,,,,,
VA,ISLE OF WIGHT CO PBLC SCHS,VA,GEORGIE D. TYLER MIDDLE,510201000906,2015,Support Services Staff (for Pupils and for Instructional Staff),100856.00,4.00,,,,,,,,,,,
VA,ISLE OF WIGHT CO PBLC SCHS,VA,GEORGIE D. TYLER MIDDLE,510201000906,2015,Non-Personnel Expenditures,365492.00,,,,,,,,,,,,
VA,ISLE OF WIGHT CO PBLC SCHS,VA,GEORGIE D. TYLER MIDDLE,510201000906,2015,Total enrollment,,,2.00,7.00,0.00,7.00,73.00,262.00,16.00,367.00,50.00,49.00,0.00
VA,MANASSAS PARK CITY PBLC SCHS,VA,MANASSAS PARK MIDDLE,510239002227,2015,Salary Amount for Total Personnel (instructional support services and school administration),4006530.00,,,,,,,,,,,,
VA,MANASSAS PARK CITY PBLC SCHS,VA,MANASSAS PARK MIDDLE,510239002227,2015,Salary Amount for Teachers,3257886.00,,,,,,,,,,,,
VA,MANASSAS PARK CITY PBLC SCHS,VA,MANASSAS PARK MIDDLE,510239002227,2015,Instructional Aides,239672.00,5.27,,,,,,,,,,,
VA,MANASSAS PARK CITY PBLC SCHS,VA,MANASSAS PARK MIDDLE,510239002227,2015,School Administration Staff,220753.00,2.11,,,,,,,,,,,
VA,MANASSAS PARK CITY PBLC SCHS,VA,MANASSAS PARK MIDDLE,510239002227,2015,Support Services Staff (for Pupils and for Instructional Staff),380709.00,8.16,,,,,,,,,,,
VA,MANASSAS PARK CITY PBLC SCHS,VA,MANASSAS PARK MIDDLE,510239002227,2015,Non-Personnel Expenditures,1100737.00,,,,,,,,,,,,
VA,MANASSAS PARK CITY PBLC SCHS,VA,MANASSAS PARK MIDDLE,510239002227,2015,Total enrollment,,,2.00,58.00,0.00,421.00,79.00,181.00,37.00,778.00,107.00,2.00,214.00
VA,MANASSAS PARK CITY PBLC SCHS,VA,MANASSAS PARK ELEM,510239000982,2015,Salary Amount for Total Personnel (instructional support services and school administration),4676514.00,,,,,,,,,,,,
VA,MANASSAS PARK CITY PBLC SCHS,VA,MANASSAS PARK ELEM,510239000982,2015,Salary Amount for Teachers,3720755.00,,,,,,,,,,,,
VA,MANASSAS PARK CITY PBLC SCHS,VA,MANASSAS PARK ELEM,510239000982,2015,Instructional Aides,445653.00,12.02,,,,,,,,,,,
VA,MANASSAS PARK CITY PBLC SCHS,VA,MANASSAS PARK ELEM,510239000982,2015,School Administration Staff,231841.00,2.00,,,,,,,,,,,
VA,MANASSAS PARK CITY PBLC SCHS,VA,MANASSAS PARK ELEM,510239000982,2015,Support Services Staff (for Pupils and for Instructional Staff),322006.00,8.02,,,,,,,,,,,
VA,MANASSAS PARK CITY PBLC SCHS,VA,MANASSAS PARK ELEM,510239000982,2015,Non-Personnel Expenditures,832374.00,,,,,,,,,,,,
VA,MANASSAS PARK CITY PBLC SCHS,VA,MANASSAS PARK ELEM,510239000982,2015,Total enrollment,,,2.00,52.00,2.00,481.00,76.00,157.00,43.00,813.00,80.00,0.00,478.00
VA,MARTINSVILLE CITY PBLC SCHS,VA,CLEARVIEW EARLY CHILDHOOD CTR.,510240002618,2015,Salary Amount for Total Personnel (instructional support services and school administration),666798.00,,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,CLEARVIEW EARLY CHILDHOOD CTR.,510240002618,2015,Salary Amount for Teachers,440833.00,,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,CLEARVIEW EARLY CHILDHOOD CTR.,510240002618,2015,Instructional Aides,192235.00,10.00,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,CLEARVIEW EARLY CHILDHOOD CTR.,510240002618,2015,School Administration Staff,33729.00,0.40,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,CLEARVIEW EARLY CHILDHOOD CTR.,510240002618,2015,Support Services Staff (for Pupils and for Instructional Staff),0.00,0.00,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,CLEARVIEW EARLY CHILDHOOD CTR.,510240002618,2015,Non-Personnel Expenditures,121036.00,,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,CLEARVIEW EARLY CHILDHOOD CTR.,510240002618,2015,Total enrollment,,,2.00,0.00,0.00,13.00,88.00,10.00,10.00,123.00,23.00,0.00,7.00
VA,MARTINSVILLE CITY PBLC SCHS,VA,PATRICK HENRY ELEM,510240002617,2015,Salary Amount for Total Personnel (instructional support services and school administration),1640579.00,,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,PATRICK HENRY ELEM,510240002617,2015,Salary Amount for Teachers,1354292.00,,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,PATRICK HENRY ELEM,510240002617,2015,Instructional Aides,56910.00,3.50,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,PATRICK HENRY ELEM,510240002617,2015,School Administration Staff,97553.00,1.00,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,PATRICK HENRY ELEM,510240002617,2015,Support Services Staff (for Pupils and for Instructional Staff),131823.00,3.00,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,PATRICK HENRY ELEM,510240002617,2015,Non-Personnel Expenditures,134833.00,,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,PATRICK HENRY ELEM,510240002617,2015,Total enrollment,,,0.00,7.00,0.00,13.00,229.00,148.00,10.00,407.00,38.00,7.00,16.00
VA,MARTINSVILLE CITY PBLC SCHS,VA,ALBERT HARRIS ELEM,510240002616,2015,Salary Amount for Total Personnel (instructional support services and school administration),2073634.00,,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,ALBERT HARRIS ELEM,510240002616,2015,Salary Amount for Teachers,1729777.00,,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,ALBERT HARRIS ELEM,510240002616,2015,Instructional Aides,84541.00,5.00,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,ALBERT HARRIS ELEM,510240002616,2015,School Administration Staff,92958.00,1.00,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,ALBERT HARRIS ELEM,510240002616,2015,Support Services Staff (for Pupils and for Instructional Staff),166357.00,3.00,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,ALBERT HARRIS ELEM,510240002616,2015,Non-Personnel Expenditures,192669.00,,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,ALBERT HARRIS ELEM,510240002616,2015,Total enrollment,,,2.00,4.00,0.00,52.00,295.00,52.00,25.00,430.00,44.00,7.00,55.00
VA,MARTINSVILLE CITY PBLC SCHS,VA,MARTINSVILLE MIDDLE,510240000989,2015,Salary Amount for Total Personnel (instructional support services and school administration),2658741.00,,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,MARTINSVILLE MIDDLE,510240000989,2015,Salary Amount for Teachers,2133523.00,,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,MARTINSVILLE MIDDLE,510240000989,2015,Instructional Aides,189215.00,9.50,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,MARTINSVILLE MIDDLE,510240000989,2015,School Administration Staff,90996.00,1.00,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,MARTINSVILLE MIDDLE,510240000989,2015,Support Services Staff (for Pupils and for Instructional Staff),245006.00,5.00,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,MARTINSVILLE MIDDLE,510240000989,2015,Non-Personnel Expenditures,273795.00,,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,MARTINSVILLE MIDDLE,510240000989,2015,Total enrollment,,,2.00,7.00,0.00,67.00,343.00,160.00,22.00,601.00,59.00,19.00,43.00
VA,MARTINSVILLE CITY PBLC SCHS,VA,MARTINSVILLE HIGH,510240000988,2015,Salary Amount for Total Personnel (instructional support services and school administration),2713948.00,,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,MARTINSVILLE HIGH,510240000988,2015,Salary Amount for Teachers,2204458.00,,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,MARTINSVILLE HIGH,510240000988,2015,Instructional Aides,82369.00,4.00,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,MARTINSVILLE HIGH,510240000988,2015,School Administration Staff,154088.00,2.00,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,MARTINSVILLE HIGH,510240000988,2015,Support Services Staff (for Pupils and for Instructional Staff),273031.00,6.00,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,MARTINSVILLE HIGH,510240000988,2015,Non-Personnel Expenditures,759881.00,,,,,,,,,,,,
VA,MARTINSVILLE CITY PBLC SCHS,VA,MARTINSVILLE HIGH,510240000988,2015,Total enrollment,,,2.00,7.00,0.00,49.00,379.00,178.00,10.00,625.00,59.00,16.00,19.00
VA,MATHEWS CO PBLC SCHS,VA,LEE-JACKSON ELEM,510243001388,2015,Salary Amount for Total Personnel (instructional support services and school administration),1982728.00,,,,,,,,,,,,
VA,MATHEWS CO PBLC SCHS,VA,LEE-JACKSON ELEM,510243001388,2015,Salary Amount for Teachers,1442382.00,,,,,,,,,,,,
VA,MATHEWS CO PBLC SCHS,VA,LEE-JACKSON ELEM,510243001388,2015,Instructional Aides,164368.00,10.00,,,,,,,,,,,
VA,MATHEWS CO PBLC SCHS,VA,LEE-JACKSON ELEM,510243001388,2015,School Administration Staff,132015.00,2.00,,,,,,,,,,,
VA,MATHEWS CO PBLC SCHS,VA,LEE-JACKSON ELEM,510243001388,2015,Support Services Staff (for Pupils and for Instructional Staff),243963.00,8.00,,,,,,,,,,,
VA,MATHEWS CO PBLC SCHS,VA,LEE-JACKSON ELEM,510243001388,2015,Non-Personnel Expenditures,251006.00,,,,,,,,,,,,
VA,MATHEWS CO PBLC SCHS,VA,LEE-JACKSON ELEM,510243001388,2015,Total enrollment,,,0.00,4.00,0.00,10.00,31.00,304.00,19.00,368.00,68.00,7.00,4.00
VA,MATHEWS CO PBLC SCHS,VA,MATHEWS HIGH,510243000993,2015,Salary Amount for Total Personnel (instructional support services and school administration),2112562.00,,,,,,,,,,,,
