Lea State,LEA,School State,School,ID,Year,Category,Yes/No,Male,Female,Total,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total
VA,CHARLOTTESVILLE CTY PBLC SCHS,VA,CHARLOTTESVILLE HIGH,510078000273,2015,Single-sex sports,,0.48,0.52,1.00,,,,,,,,
VA,CHARLOTTESVILLE CTY PBLC SCHS,VA,CHARLOTTESVILLE HIGH,510078000273,2015,Participants on single-sex teams,,0.50,0.50,1.00,,,,,,,,
VA,CHARLOTTESVILLE CTY PBLC SCHS,VA,CHARLOTTESVILLE HIGH,510078000273,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.04,0.00,0.05,0.16,0.23,0.02,0.49
VA,CHARLOTTESVILLE CTY PBLC SCHS,VA,CHARLOTTESVILLE HIGH,510078000273,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.03,0.00,0.04,0.18,0.23,0.02,0.51
VA,CHARLOTTESVILLE CTY PBLC SCHS,VA,Lugo-McGinness Academy,510078002550,2015,Has interscholastic athletics,No,,,,,,,,,,
VA,CHARLOTTESVILLE CTY PBLC SCHS,VA,Lugo-McGinness Academy,510078002550,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,CHARLOTTESVILLE CTY PBLC SCHS,VA,Lugo-McGinness Academy,510078002550,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,CHARLOTTESVILLE CTY PBLC SCHS,VA,Lugo-McGinness Academy,510078002550,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,CHARLOTTESVILLE CTY PBLC SCHS,VA,Lugo-McGinness Academy,510078002550,2015,Total Enrollment (Secondary Schools)-male,,,,,0.06,0.00,0.00,0.06,0.26,0.16,0.06,0.61
VA,CHARLOTTESVILLE CTY PBLC SCHS,VA,Lugo-McGinness Academy,510078002550,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.00,0.26,0.06,0.06,0.39
VA,CHESAPEAKE CITY PBLC SCHS,VA,DEEP CREEK HIGH,510081001832,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,CHESAPEAKE CITY PBLC SCHS,VA,DEEP CREEK HIGH,510081001832,2015,Single-sex teams,,0.50,0.50,1.00,,,,,,,,
VA,CHESAPEAKE CITY PBLC SCHS,VA,DEEP CREEK HIGH,510081001832,2015,Single-sex sports,,0.48,0.52,1.00,,,,,,,,
VA,CHESAPEAKE CITY PBLC SCHS,VA,DEEP CREEK HIGH,510081001832,2015,Participants on single-sex teams,,0.56,0.44,1.00,,,,,,,,
VA,CHESAPEAKE CITY PBLC SCHS,VA,DEEP CREEK HIGH,510081001832,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.01,0.00,0.04,0.20,0.19,0.02,0.46
VA,CHESAPEAKE CITY PBLC SCHS,VA,DEEP CREEK HIGH,510081001832,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.01,0.00,0.04,0.22,0.22,0.04,0.54
VA,CHESAPEAKE CITY PBLC SCHS,VA,GRASSFIELD HIGH,510081002765,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,CHESAPEAKE CITY PBLC SCHS,VA,GRASSFIELD HIGH,510081002765,2015,Single-sex teams,,0.52,0.48,1.00,,,,,,,,
VA,CHESAPEAKE CITY PBLC SCHS,VA,GRASSFIELD HIGH,510081002765,2015,Single-sex sports,,0.50,0.50,1.00,,,,,,,,
VA,CHESAPEAKE CITY PBLC SCHS,VA,GRASSFIELD HIGH,510081002765,2015,Participants on single-sex teams,,0.60,0.40,1.00,,,,,,,,
VA,CHESAPEAKE CITY PBLC SCHS,VA,GRASSFIELD HIGH,510081002765,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.01,0.00,0.03,0.09,0.34,0.04,0.51
VA,CHESAPEAKE CITY PBLC SCHS,VA,GRASSFIELD HIGH,510081002765,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.01,0.00,0.03,0.10,0.32,0.04,0.49
VA,CHESAPEAKE CITY PBLC SCHS,VA,INDIAN RIVER HIGH,510081000299,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,CHESAPEAKE CITY PBLC SCHS,VA,INDIAN RIVER HIGH,510081000299,2015,Single-sex teams,,0.52,0.48,1.00,,,,,,,,
VA,CHESAPEAKE CITY PBLC SCHS,VA,INDIAN RIVER HIGH,510081000299,2015,Single-sex sports,,0.50,0.50,1.00,,,,,,,,
VA,CHESAPEAKE CITY PBLC SCHS,VA,INDIAN RIVER HIGH,510081000299,2015,Participants on single-sex teams,,0.61,0.39,1.00,,,,,,,,
VA,CHESAPEAKE CITY PBLC SCHS,VA,INDIAN RIVER HIGH,510081000299,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.01,0.00,0.05,0.24,0.18,0.03,0.52
VA,CHESAPEAKE CITY PBLC SCHS,VA,INDIAN RIVER HIGH,510081000299,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.01,0.00,0.03,0.23,0.18,0.03,0.48
VA,CHESAPEAKE CITY PBLC SCHS,VA,GREAT BRIDGE HIGH,510081002031,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,CHESAPEAKE CITY PBLC SCHS,VA,GREAT BRIDGE HIGH,510081002031,2015,Single-sex teams,,0.50,0.50,1.00,,,,,,,,
VA,CHESAPEAKE CITY PBLC SCHS,VA,GREAT BRIDGE HIGH,510081002031,2015,Single-sex sports,,0.50,0.50,1.00,,,,,,,,
VA,CHESAPEAKE CITY PBLC SCHS,VA,GREAT BRIDGE HIGH,510081002031,2015,Participants on single-sex teams,,0.54,0.46,1.00,,,,,,,,
VA,CHESAPEAKE CITY PBLC SCHS,VA,GREAT BRIDGE HIGH,510081002031,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.01,0.00,0.03,0.08,0.34,0.03,0.51
VA,CHESAPEAKE CITY PBLC SCHS,VA,GREAT BRIDGE HIGH,510081002031,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.01,0.00,0.03,0.10,0.31,0.03,0.49
VA,NELSON CO PBLC SCHS,VA,NELSON COUNTY HIGH,510258001032,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,NELSON CO PBLC SCHS,VA,NELSON COUNTY HIGH,510258001032,2015,Single-sex teams,,0.50,0.50,1.00,,,,,,,,
VA,NELSON CO PBLC SCHS,VA,NELSON COUNTY HIGH,510258001032,2015,Single-sex sports,,0.48,0.52,1.00,,,,,,,,
VA,NELSON CO PBLC SCHS,VA,NELSON COUNTY HIGH,510258001032,2015,Participants on single-sex teams,,0.56,0.44,1.00,,,,,,,,
VA,NELSON CO PBLC SCHS,VA,NELSON COUNTY HIGH,510258001032,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.04,0.05,0.38,0.02,0.49
VA,NELSON CO PBLC SCHS,VA,NELSON COUNTY HIGH,510258001032,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.03,0.08,0.38,0.02,0.51
VA,NEW KENT CO PBLC SCHS,VA,NEW KENT  HIGH,510261002156,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,NEW KENT CO PBLC SCHS,VA,NEW KENT  HIGH,510261002156,2015,Single-sex teams,,0.41,0.59,1.00,,,,,,,,
VA,NEW KENT CO PBLC SCHS,VA,NEW KENT  HIGH,510261002156,2015,Single-sex sports,,0.44,0.56,1.00,,,,,,,,
VA,NEW KENT CO PBLC SCHS,VA,NEW KENT  HIGH,510261002156,2015,Participants on single-sex teams,,0.55,0.45,1.00,,,,,,,,
VA,NEW KENT CO PBLC SCHS,VA,NEW KENT  HIGH,510261002156,2015,Total Enrollment (Secondary Schools)-male,,,,,0.01,0.00,0.00,0.03,0.06,0.42,0.02,0.54
VA,NEW KENT CO PBLC SCHS,VA,NEW KENT  HIGH,510261002156,2015,Total Enrollment (Secondary Schools)-female,,,,,0.01,0.01,0.00,0.02,0.06,0.34,0.02,0.46
VA,NEWPORT NEWS CITY PBLC SCHS,VA,WOODSIDE HIGH,510264001453,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,WOODSIDE HIGH,510264001453,2015,Single-sex teams,,0.51,0.49,1.00,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,WOODSIDE HIGH,510264001453,2015,Single-sex sports,,0.52,0.48,1.00,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,WOODSIDE HIGH,510264001453,2015,Participants on single-sex teams,,0.55,0.45,1.00,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,WOODSIDE HIGH,510264001453,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.01,0.00,0.05,0.22,0.11,0.02,0.42
VA,NEWPORT NEWS CITY PBLC SCHS,VA,WOODSIDE HIGH,510264001453,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.02,0.00,0.07,0.31,0.15,0.02,0.58
VA,NEWPORT NEWS CITY PBLC SCHS,VA,ACHIEVABLE DREAM MIDDLE/HIGH,510264002344,2015,Has interscholastic athletics,No,,,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,ACHIEVABLE DREAM MIDDLE/HIGH,510264002344,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,ACHIEVABLE DREAM MIDDLE/HIGH,510264002344,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,ACHIEVABLE DREAM MIDDLE/HIGH,510264002344,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,ACHIEVABLE DREAM MIDDLE/HIGH,510264002344,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.02,0.42,0.00,0.00,0.44
VA,NEWPORT NEWS CITY PBLC SCHS,VA,ACHIEVABLE DREAM MIDDLE/HIGH,510264002344,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.03,0.51,0.00,0.00,0.56
VA,NEWPORT NEWS CITY PBLC SCHS,VA,DENBIGH HIGH,510264001047,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,DENBIGH HIGH,510264001047,2015,Single-sex teams,,0.52,0.48,1.00,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,DENBIGH HIGH,510264001047,2015,Single-sex sports,,0.52,0.48,1.00,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,DENBIGH HIGH,510264001047,2015,Participants on single-sex teams,,0.71,0.29,1.00,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,DENBIGH HIGH,510264001047,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.02,0.00,0.08,0.30,0.17,0.02,0.59
VA,NEWPORT NEWS CITY PBLC SCHS,VA,DENBIGH HIGH,510264001047,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.03,0.00,0.05,0.24,0.08,0.01,0.41
VA,NEWPORT NEWS CITY PBLC SCHS,VA,POINT OPTION ALTERNATIVE,510264001238,2015,Has interscholastic athletics,No,,,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,POINT OPTION ALTERNATIVE,510264001238,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,POINT OPTION ALTERNATIVE,510264001238,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,POINT OPTION ALTERNATIVE,510264001238,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,POINT OPTION ALTERNATIVE,510264001238,2015,Total Enrollment (Secondary Schools)-male,,,,,0.02,0.00,0.00,0.02,0.17,0.17,0.02,0.40
VA,NEWPORT NEWS CITY PBLC SCHS,VA,POINT OPTION ALTERNATIVE,510264001238,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.05,0.20,0.32,0.02,0.60
VA,NEWPORT NEWS CITY PBLC SCHS,VA,WARWICK HIGH,510264001076,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,WARWICK HIGH,510264001076,2015,Single-sex teams,,0.53,0.47,1.00,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,WARWICK HIGH,510264001076,2015,Single-sex sports,,0.52,0.48,1.00,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,WARWICK HIGH,510264001076,2015,Participants on single-sex teams,,0.54,0.46,1.00,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,WARWICK HIGH,510264001076,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.02,0.00,0.08,0.23,0.14,0.01,0.48
VA,NEWPORT NEWS CITY PBLC SCHS,VA,WARWICK HIGH,510264001076,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.02,0.00,0.07,0.24,0.16,0.02,0.52
VA,NEWPORT NEWS CITY PBLC SCHS,VA,MENCHVILLE HIGH,510264001063,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,MENCHVILLE HIGH,510264001063,2015,Single-sex teams,,0.53,0.47,1.00,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,MENCHVILLE HIGH,510264001063,2015,Single-sex sports,,0.52,0.48,1.00,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,MENCHVILLE HIGH,510264001063,2015,Participants on single-sex teams,,0.54,0.46,1.00,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,MENCHVILLE HIGH,510264001063,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.01,0.00,0.04,0.20,0.25,0.01,0.52
VA,NEWPORT NEWS CITY PBLC SCHS,VA,MENCHVILLE HIGH,510264001063,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.02,0.00,0.04,0.18,0.23,0.01,0.48
VA,NEWPORT NEWS CITY PBLC SCHS,VA,HERITAGE HIGH,510264001451,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,HERITAGE HIGH,510264001451,2015,Single-sex teams,,0.53,0.47,1.00,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,HERITAGE HIGH,510264001451,2015,Single-sex sports,,0.52,0.48,1.00,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,HERITAGE HIGH,510264001451,2015,Participants on single-sex teams,,0.61,0.39,1.00,,,,,,,,
VA,NEWPORT NEWS CITY PBLC SCHS,VA,HERITAGE HIGH,510264001451,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.03,0.42,0.05,0.01,0.52
VA,NEWPORT NEWS CITY PBLC SCHS,VA,HERITAGE HIGH,510264001451,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.02,0.42,0.02,0.00,0.48
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,NORVIEW HIGH,510267001122,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,NORVIEW HIGH,510267001122,2015,Single-sex teams,,0.54,0.46,1.00,,,,,,,,
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,NORVIEW HIGH,510267001122,2015,Single-sex sports,,0.52,0.48,1.00,,,,,,,,
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,NORVIEW HIGH,510267001122,2015,Participants on single-sex teams,,0.58,0.42,1.00,,,,,,,,
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,NORVIEW HIGH,510267001122,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.02,0.00,0.06,0.29,0.12,0.03,0.53
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,NORVIEW HIGH,510267001122,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.02,0.00,0.05,0.27,0.10,0.03,0.47
VA,FAIRFAX CO PBLC SCHS,VA,THOMAS JEFFERSON HIGH,510126002034,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,THOMAS JEFFERSON HIGH,510126002034,2015,Single-sex teams,,0.46,0.54,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,THOMAS JEFFERSON HIGH,510126002034,2015,Single-sex sports,,0.46,0.54,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,THOMAS JEFFERSON HIGH,510126002034,2015,Participants on single-sex teams,,0.59,0.41,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,THOMAS JEFFERSON HIGH,510126002034,2015,Total Enrollment (Secondary Schools)-male,,,,,0.01,0.36,0.00,0.01,0.01,0.16,0.02,0.59
VA,FAIRFAX CO PBLC SCHS,VA,THOMAS JEFFERSON HIGH,510126002034,2015,Total Enrollment (Secondary Schools)-female,,,,,0.01,0.27,0.00,0.01,0.00,0.09,0.02,0.41
VA,FAIRFAX CO PBLC SCHS,VA,QUANDER ROAD SCHOOL,510126000558,2015,Has interscholastic athletics,No,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,QUANDER ROAD SCHOOL,510126000558,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,QUANDER ROAD SCHOOL,510126000558,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,QUANDER ROAD SCHOOL,510126000558,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,QUANDER ROAD SCHOOL,510126000558,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.02,0.00,0.19,0.16,0.26,0.02,0.65
VA,FAIRFAX CO PBLC SCHS,VA,QUANDER ROAD SCHOOL,510126000558,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.02,0.00,0.12,0.09,0.09,0.02,0.35
VA,FAIRFAX CO PBLC SCHS,VA,HAYFIELD SECONDARY,510126000493,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,HAYFIELD SECONDARY,510126000493,2015,Single-sex teams,,0.46,0.54,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,HAYFIELD SECONDARY,510126000493,2015,Single-sex sports,,0.48,0.52,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,HAYFIELD SECONDARY,510126000493,2015,Participants on single-sex teams,,0.60,0.40,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,HAYFIELD SECONDARY,510126000493,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.08,0.00,0.10,0.15,0.16,0.03,0.52
VA,FAIRFAX CO PBLC SCHS,VA,HAYFIELD SECONDARY,510126000493,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.07,0.00,0.10,0.13,0.15,0.03,0.48
VA,FAIRFAX CO PBLC SCHS,VA,WOODSON HIGH,510126000600,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,WOODSON HIGH,510126000600,2015,Single-sex teams,,0.44,0.56,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,WOODSON HIGH,510126000600,2015,Single-sex sports,,0.46,0.54,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,WOODSON HIGH,510126000600,2015,Participants on single-sex teams,,0.58,0.42,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,WOODSON HIGH,510126000600,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.11,0.00,0.06,0.03,0.29,0.03,0.52
VA,FAIRFAX CO PBLC SCHS,VA,WOODSON HIGH,510126000600,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.11,0.00,0.05,0.02,0.27,0.03,0.48
VA,FAIRFAX CO PBLC SCHS,VA,BRYANT ALTERNATIVE HIGH,510126000497,2015,Has interscholastic athletics,No,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BRYANT ALTERNATIVE HIGH,510126000497,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BRYANT ALTERNATIVE HIGH,510126000497,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BRYANT ALTERNATIVE HIGH,510126000497,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BRYANT ALTERNATIVE HIGH,510126000497,2015,Total Enrollment (Secondary Schools)-male,,,,,0.01,0.05,0.00,0.27,0.13,0.06,0.01,0.53
VA,FAIRFAX CO PBLC SCHS,VA,BRYANT ALTERNATIVE HIGH,510126000497,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.03,0.00,0.29,0.11,0.03,0.01,0.47
VA,FAIRFAX CO PBLC SCHS,VA,STUART HIGH,510126000505,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,STUART HIGH,510126000505,2015,Single-sex teams,,0.50,0.50,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,STUART HIGH,510126000505,2015,Single-sex sports,,0.50,0.50,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,STUART HIGH,510126000505,2015,Participants on single-sex teams,,0.58,0.42,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,STUART HIGH,510126000505,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.07,0.00,0.29,0.05,0.13,0.01,0.54
VA,FAIRFAX CO PBLC SCHS,VA,STUART HIGH,510126000505,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.06,0.00,0.22,0.05,0.11,0.01,0.46
VA,FAIRFAX CO PBLC SCHS,VA,PULLEY CAREER CENTER,510126002033,2015,Has interscholastic athletics,No,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,PULLEY CAREER CENTER,510126002033,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,PULLEY CAREER CENTER,510126002033,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,PULLEY CAREER CENTER,510126002033,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,PULLEY CAREER CENTER,510126002033,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.10,0.00,0.15,0.12,0.26,0.02,0.65
VA,FAIRFAX CO PBLC SCHS,VA,PULLEY CAREER CENTER,510126002033,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.04,0.00,0.07,0.07,0.15,0.02,0.35
VA,FAIRFAX CO PBLC SCHS,VA,MARSHALL HIGH,510126000535,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,MARSHALL HIGH,510126000535,2015,Single-sex teams,,0.43,0.57,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,MARSHALL HIGH,510126000535,2015,Single-sex sports,,0.45,0.55,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,MARSHALL HIGH,510126000535,2015,Participants on single-sex teams,,0.51,0.49,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,MARSHALL HIGH,510126000535,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.09,0.00,0.09,0.02,0.28,0.03,0.50
VA,FAIRFAX CO PBLC SCHS,VA,MARSHALL HIGH,510126000535,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.09,0.00,0.08,0.03,0.27,0.03,0.50
VA,FAIRFAX CO PBLC SCHS,VA,ANNANDALE HIGH,510126000423,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,ANNANDALE HIGH,510126000423,2015,Single-sex teams,,0.46,0.54,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,ANNANDALE HIGH,510126000423,2015,Single-sex sports,,0.48,0.52,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,ANNANDALE HIGH,510126000423,2015,Participants on single-sex teams,,0.53,0.47,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,ANNANDALE HIGH,510126000423,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.11,0.00,0.23,0.09,0.09,0.01,0.54
VA,FAIRFAX CO PBLC SCHS,VA,ANNANDALE HIGH,510126000423,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.09,0.00,0.20,0.08,0.08,0.01,0.46
VA,FAIRFAX CO PBLC SCHS,VA,HERNDON HIGH,510126000495,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,HERNDON HIGH,510126000495,2015,Single-sex teams,,0.47,0.53,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,HERNDON HIGH,510126000495,2015,Single-sex sports,,0.48,0.52,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,HERNDON HIGH,510126000495,2015,Participants on single-sex teams,,0.55,0.45,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,HERNDON HIGH,510126000495,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.06,0.00,0.22,0.05,0.19,0.02,0.54
VA,FAIRFAX CO PBLC SCHS,VA,HERNDON HIGH,510126000495,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.07,0.00,0.17,0.04,0.17,0.02,0.46
VA,PRINCE WILLIAM CO PBLC SCHS,VA,FREEDOM HIGH,510313002458,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,FREEDOM HIGH,510313002458,2015,Single-sex teams,,0.50,0.50,1.00,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,FREEDOM HIGH,510313002458,2015,Single-sex sports,,0.52,0.48,1.00,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,FREEDOM HIGH,510313002458,2015,Participants on single-sex teams,,0.59,0.41,1.00,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,FREEDOM HIGH,510313002458,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.03,0.00,0.29,0.16,0.05,0.02,0.54
VA,PRINCE WILLIAM CO PBLC SCHS,VA,FREEDOM HIGH,510313002458,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.02,0.00,0.24,0.14,0.03,0.02,0.46
VA,PRINCE WILLIAM CO PBLC SCHS,VA,OSBOURN PARK HIGH,510313001313,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,OSBOURN PARK HIGH,510313001313,2015,Single-sex teams,,0.50,0.50,1.00,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,OSBOURN PARK HIGH,510313001313,2015,Single-sex sports,,0.50,0.50,1.00,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,OSBOURN PARK HIGH,510313001313,2015,Participants on single-sex teams,,0.51,0.49,1.00,,,,,,,,
